City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
278,Yuma,US,2021-04-17 21:25:50,32.7253,-114.6244,87.8,9,1,10.36
279,Caravelas,BR,2021-04-17 21:30:33,-17.7125,-39.2481,75.18,72,78,5.73
280,Magaria,NE,2021-04-17 21:26:16,12.9983,8.9099,87.22,7,100,3.69
281,Kolpny,RU,2021-04-17 21:30:34,52.2282,37.0368,41.22,91,100,4.34
282,Chuari Khas,IN,2021-04-17 21:30:34,32.4333,76.0167,56.8,72,100,6.87
283,Xichang,CN,2021-04-17 21:30:35,27.8964,102.2634,58.84,77,91,1.39
284,Souillac,MU,2021-04-17 21:30:35,-20.5167,57.5167,77.0,88,75,8.05
285,Soplaviento,CO,2021-04-17 21:30:36,10.3931,-75.1408,86.0,79,75,14.97
286,Kutum,SD,2021-04-17 21:30:36,14.2,24.6667,72.88,11,15,9.1
287,Shache,CN,2021-04-17 21:30:36,38.4167,77.2406,57.45,41,96,1.66
288,Zambezi,ZM,2021-04-17 21:30:37,-13.5432,23.1047,66.58,57,94,7.14
289,Byron Bay,AU,2021-04-17 21:30:37,-28.65,153.6167,59.0,82,91,12.66
290,Belmonte,BR,2021-04-17 21:30:38,-15.8631,-38.8828,77.0,78,20,8.05
291,Aasiaat,GL,2021-04-17 21:30:38,68.7098,-52.8699,8.73,84,100,8.97
292,Ronda,ES,2021-04-17 21:30:07,36.7423,-5.1671,60.01,61,3,3.31
293,Stromness,GB,2021-04-17 21:30:39,58.965,-3.296,42.8,87,68,16.11
294,Palana,RU,2021-04-17 21:30:39,59.1167,159.9667,26.8,87,65,13.09
295,Port Hardy,CA,2021-04-17 21:30:40,50.6996,-127.4199,62.6,48,1,3.44
296,Quillota,CL,2021-04-17 21:30:40,-32.8833,-71.2667,59.0,82,90,4.61
297,Gold Coast,AU,2021-04-17 21:30:41,-28.0,153.4333,64.0,72,20,10.36
298,Homer,US,2021-04-17 21:30:41,59.6425,-151.5483,50.0,46,1,8.05
299,Paita,PE,2021-04-17 21:30:41,-5.0892,-81.1144,78.8,61,0,14.97
300,Codrington,AU,2021-04-17 21:30:42,-38.2667,141.9667,52.56,92,55,7.9
301,Adana,TR,2021-04-17 21:30:42,36.985,35.2881,64.4,72,0,3.78
302,Naryan-Mar,RU,2021-04-17 21:30:43,67.6713,53.087,9.48,89,53,6.8
303,Fairview,US,2021-04-17 21:30:43,40.8126,-73.999,55.99,47,90,9.22
304,San Ramon,US,2021-04-17 21:30:43,37.7799,-121.978,82.0,22,1,3.44
305,Kudahuvadhoo,MV,2021-04-17 21:30:44,2.6708,72.8944,82.36,69,30,8.5
306,Luena,AO,2021-04-17 21:30:44,-11.7833,19.9167,60.6,76,19,4.56
307,Vila Franca Do Campo,PT,2021-04-17 21:30:45,37.7167,-25.4333,62.6,100,75,6.91
308,Vinh Yen,VN,2021-04-17 21:30:45,21.31,105.5967,69.8,88,90,3.44
309,Rio Tuba,PH,2021-04-17 21:30:46,8.5061,117.4317,79.97,80,100,7.56
310,Brae,GB,2021-04-17 21:30:46,60.3964,-1.353,42.8,75,0,19.57
311,Acapulco,MX,2021-04-17 21:30:46,16.8634,-99.8901,84.2,65,20,9.22
312,Bhuj,IN,2021-04-17 21:30:47,23.2667,69.6667,80.22,56,0,8.16
313,Amapa,BR,2021-04-17 21:30:47,1.0,-52.0,73.71,98,91,3.89
314,Rawson,AR,2021-04-17 21:30:48,-43.3002,-65.1023,63.41,54,99,20.02
315,Mahebourg,MU,2021-04-17 21:30:48,-20.4081,57.7,77.0,88,75,8.05
316,Berlevag,NO,2021-04-17 21:30:49,70.8578,29.0864,36.5,86,40,13.15
317,Buchanan,LR,2021-04-17 21:30:49,5.8808,-10.0467,78.8,94,75,2.33
318,Kidal,ML,2021-04-17 21:30:49,18.4411,1.4078,90.18,6,100,4.92
319,Henties Bay,NA,2021-04-17 21:30:50,-22.116,14.2845,79.0,46,99,1.01
320,Ixtapa,MX,2021-04-17 21:30:50,20.7,-105.2,82.4,61,1,12.66
321,Puiesti,RO,2021-04-17 21:30:51,46.4167,27.5,46.4,71,0,2.3
322,Longonjo,AO,2021-04-17 21:30:51,-12.9067,15.2533,63.1,77,30,2.17
323,Portland,US,2021-04-17 21:29:00,45.5234,-122.6762,82.99,22,1,5.75
324,Peleduy,RU,2021-04-17 21:30:52,59.6289,112.7406,-1.1,99,54,4.36
325,Vostok,RU,2021-04-17 21:30:52,46.4856,135.8833,37.06,57,23,3.06
326,Tabou,CI,2021-04-17 21:30:53,4.423,-7.3528,77.74,86,100,6.71
327,Nantucket,US,2021-04-17 21:26:23,41.2835,-70.0995,46.4,66,1,17.27
328,Wasilla,US,2021-04-17 21:30:53,61.5814,-149.4394,51.8,35,1,3.44
329,Noumea,NC,2021-04-17 21:30:54,-22.2763,166.4572,77.0,83,0,2.3
330,Fenelon Falls,CA,2021-04-17 21:30:54,44.5334,-78.7496,51.8,62,100,10.36
331,Wajima,JP,2021-04-17 21:30:55,37.4,136.9,47.73,72,89,33.71
332,Ambilobe,MG,2021-04-17 21:30:55,-13.2,49.05,73.36,96,43,3.76
333,Bonthe,SL,2021-04-17 21:30:55,7.5264,-12.505,79.07,80,100,3.02
334,Rassvet,RU,2021-04-17 21:30:56,46.8333,40.75,43.83,72,21,1.39
335,Vizinga,RU,2021-04-17 21:30:56,61.0749,50.1031,38.46,89,30,9.89
336,Cap Malheureux,MU,2021-04-17 21:30:57,-19.9842,57.6142,78.01,87,35,6.76
337,Santa Cruz,BO,2021-04-17 21:30:57,-17.8,-63.1667,74.97,85,82,2.51
338,Verkhnyaya Toyma,RU,2021-04-17 21:30:57,62.2349,44.9985,37.63,86,9,6.69
339,Kargasok,RU,2021-04-17 21:30:58,59.0556,80.8572,28.13,92,100,16.37
340,Leshukonskoye,RU,2021-04-17 21:30:58,64.8989,45.7622,27.32,82,27,7.47
341,Tiarei,PF,2021-04-17 21:30:59,-17.5333,-149.3333,87.8,62,20,13.8
342,Mosquera,CO,2021-04-17 21:30:59,4.7059,-74.2302,64.4,55,40,9.22
343,Hay River,CA,2021-04-17 21:31:00,60.8156,-115.7999,33.8,75,100,3.44
344,Milkovo,RU,2021-04-17 21:31:00,54.7167,158.6167,32.36,70,30,3.29
345,Am Timan,TD,2021-04-17 21:31:01,11.0297,20.2827,87.28,9,64,7.16
346,Port Keats,AU,2021-04-17 21:31:01,-14.25,129.55,74.5,44,100,12.41
347,Nipani,IN,2021-04-17 21:31:02,16.4,74.3833,75.97,62,19,3.31
348,Cabedelo,BR,2021-04-17 21:26:52,-6.9811,-34.8339,77.0,100,40,3.44
349,Susehri,TR,2021-04-17 21:31:02,40.1644,38.0867,55.6,73,100,2.82
350,Bambanglipuro,ID,2021-04-17 21:31:03,-7.95,110.2833,75.02,89,74,3.58
351,Lakes Entrance,AU,2021-04-17 21:31:03,-37.8811,147.981,52.84,70,11,8.19
352,Uyuni,BO,2021-04-17 21:31:04,-20.4597,-66.825,52.77,18,0,5.32
353,Vila Velha,BR,2021-04-17 21:26:25,-20.3297,-40.2925,78.01,78,40,3.44
354,Komsomolskiy,UZ,2021-04-17 21:31:04,40.4272,71.7189,57.2,51,99,4.61
355,Jalu,LY,2021-04-17 21:31:05,29.0331,21.5482,87.39,10,72,10.22
356,Knysna,ZA,2021-04-17 21:31:05,-34.0363,23.0471,57.2,72,0,3.44
357,Nuevo Imperial,PE,2021-04-17 21:31:06,-13.0754,-76.3172,72.55,72,28,6.13
358,Bodden Town,KY,2021-04-17 21:30:26,19.2833,-81.25,86.0,70,20,12.66
359,Maine-Soroa,NE,2021-04-17 21:31:07,13.2114,12.0241,88.02,7,77,7.16
360,Baykit,RU,2021-04-17 21:31:07,61.67,96.37,13.62,95,100,3.94
361,Paidha,UG,2021-04-17 21:31:07,2.4167,30.9855,64.51,80,90,3.78
362,Santa Luzia,BR,2021-04-17 21:30:45,-19.7697,-43.8514,73.4,64,0,5.75
363,Progreso,MX,2021-04-17 21:31:08,21.2833,-89.6667,106.0,24,40,8.05
364,Padang,ID,2021-04-17 21:31:08,-0.9492,100.3543,75.13,85,100,3.78
365,Kaihua,CN,2021-04-17 21:31:09,23.3687,104.28,60.57,97,100,3.33
366,Nizhnyaya Tavda,RU,2021-04-17 21:31:09,57.6731,66.1725,38.62,69,98,8.99
367,Laguna De Perlas,NI,2021-04-17 21:31:10,12.3429,-83.6712,86.0,74,40,9.22
368,Epe,NG,2021-04-17 21:31:10,6.5841,3.9834,79.83,88,100,4.9
369,Mikulovice,CZ,2021-04-17 21:31:10,50.2985,17.3215,37.0,90,100,1.01
370,Nara,JP,2021-04-17 21:27:22,34.6851,135.8049,51.01,93,40,3.44
371,Erzin,TR,2021-04-17 21:31:11,36.9559,36.2,62.6,82,75,2.3
372,Victor Harbor,AU,2021-04-17 21:31:11,-35.5667,138.6167,59.0,80,14,5.75
373,Coahuayana,MX,2021-04-17 21:31:12,18.7333,-103.6833,84.2,28,1,11.5
374,Altay,CN,2021-04-17 21:31:12,47.8667,88.1167,42.91,62,15,5.35
375,Hatillo,PR,2021-04-17 21:31:13,18.4863,-66.8254,87.01,74,1,9.22
376,Waingapu,ID,2021-04-17 21:31:13,-9.6567,120.2641,75.92,85,71,5.26
377,Trairi,BR,2021-04-17 21:31:14,-3.2778,-39.2689,77.7,86,13,7.74
378,Kabo,CF,2021-04-17 21:31:14,7.6994,18.629,82.56,41,98,1.23
379,Bubaque,GW,2021-04-17 21:31:15,11.2833,-15.8333,76.71,74,86,14.83
380,Nanlong,CN,2021-04-17 21:31:15,31.3533,106.0631,58.71,91,100,3.47
381,Selenduma,RU,2021-04-17 21:31:15,50.9131,106.2406,32.76,50,97,13.76
382,Galesong,ID,2021-04-17 21:31:16,-5.3166,119.3661,71.6,100,20,2.3
383,Birao,CF,2021-04-17 21:31:16,10.2849,22.7882,80.29,9,92,6.82
384,Flower Mound,US,2021-04-17 21:31:07,33.0146,-97.097,62.01,44,75,16.11
385,Benguela,AO,2021-04-17 21:31:17,-12.5763,13.4055,79.79,78,8,2.95
386,Faanui,PF,2021-04-17 21:31:17,-16.4833,-151.75,82.35,72,88,10.2
387,Kiunga,PG,2021-04-17 21:31:18,-6.1219,141.2906,73.45,99,100,0.45
388,Acaponeta,MX,2021-04-17 21:31:18,22.4964,-105.3594,92.89,19,60,11.5
389,Mackay,AU,2021-04-17 21:31:19,-21.15,149.2,71.6,83,90,13.8
390,Boma,GH,2021-04-17 21:31:19,7.0805,-2.1697,74.64,90,99,2.48
391,Kuloy,RU,2021-04-17 21:31:19,61.0305,42.4925,38.03,81,6,4.63
392,Zhuji,CN,2021-04-17 21:31:20,29.7188,120.2423,54.0,62,0,2.24
393,Maputo,MZ,2021-04-17 21:28:54,-25.9653,32.5892,69.01,77,20,3.44
394,Nedjo,ET,2021-04-17 21:31:20,9.5046,35.5019,67.41,27,96,3.36
395,Khulna,BD,2021-04-17 21:31:21,22.8135,89.5672,76.21,91,1,5.93
396,Olafsvik,IS,2021-04-17 21:31:21,64.8945,-23.7142,36.41,78,100,10.98
397,Berezovyy,RU,2021-04-17 21:31:22,51.6667,135.7,37.31,86,60,2.62
398,Istanbul,TR,2021-04-17 21:29:41,41.0351,28.9833,50.0,87,75,14.97
399,Usinsk,RU,2021-04-17 21:31:22,65.9939,57.5281,8.47,84,17,11.36
400,Farmington,US,2021-04-17 21:27:36,36.7281,-108.2187,57.0,22,75,5.75
401,Constantine,DZ,2021-04-17 21:31:23,36.365,6.6147,44.6,87,75,4.61
402,Balykshi,KZ,2021-04-17 21:31:23,47.0667,51.8667,59.0,58,0,8.95
403,Tigil,RU,2021-04-17 21:31:24,57.8,158.6667,30.69,89,93,7.94
404,College,US,2021-04-17 21:29:59,64.8569,-147.8028,46.4,45,1,3.04
405,Nishihara,JP,2021-04-17 21:31:24,26.1842,127.7558,66.2,67,40,14.97
406,Lasa,IT,2021-04-17 21:31:25,46.6166,10.7002,50.0,69,0,6.91
407,Marsh Harbour,BS,2021-04-17 21:31:25,26.5412,-77.0636,78.82,72,9,13.22
408,Verkhoyansk,RU,2021-04-17 21:31:26,67.5447,133.385,12.54,87,100,4.9
409,Abu Samrah,SY,2021-04-17 21:31:26,35.3029,37.1841,68.59,41,85,1.95
410,Lieksa,FI,2021-04-17 21:31:26,63.3167,30.0167,31.01,96,2,3.49
411,Comodoro Rivadavia,AR,2021-04-17 21:30:03,-45.8667,-67.5,62.6,55,0,5.75
412,Japura,ID,2021-04-17 21:31:27,-0.3167,102.35,70.9,98,98,2.51
413,Sitka,US,2021-04-17 21:31:27,57.0531,-135.33,55.4,54,1,3.44
414,Mount Pleasant,US,2021-04-17 21:31:28,32.7941,-79.8626,71.01,46,1,11.5
415,Shestakovo,RU,2021-04-17 21:31:28,56.4915,103.96,15.94,95,40,2.64
416,Korem,ET,2021-04-17 21:31:29,12.5058,39.5228,56.73,63,43,0.78
417,Honningsvag,NO,2021-04-17 21:31:29,70.9821,25.9704,37.04,79,2,15.19
418,Mana,GF,2021-04-17 21:31:30,5.6592,-53.7767,78.57,78,97,11.63
419,Taltal,CL,2021-04-17 21:31:30,-25.4,-70.4833,66.38,74,24,5.61
420,Chardara,KZ,2021-04-17 21:31:30,41.2547,67.9692,64.94,43,100,3.98
421,Salo,IT,2021-04-17 21:31:31,45.6086,10.531,51.01,53,75,2.3
422,Loknya,RU,2021-04-17 21:31:31,56.83,30.1467,45.48,78,76,7.7
423,Muros,ES,2021-04-17 21:31:32,42.7762,-9.0603,53.01,69,25,7.38
424,Gillette,US,2021-04-17 21:31:32,44.2911,-105.5022,51.8,32,1,12.66
425,Santa Vitoria Do Palmar,BR,2021-04-17 21:31:32,-33.5189,-53.3681,64.49,90,3,6.33
426,Salalah,OM,2021-04-17 21:31:33,17.0151,54.0924,78.8,73,0,2.3
427,Missoula,US,2021-04-17 21:31:33,47.0166,-113.8009,64.99,22,1,3.44
428,Contamana,PE,2021-04-17 21:31:34,-7.3333,-75.0167,78.28,93,100,2.46
429,Tahta,EG,2021-04-17 21:31:34,26.7693,31.5021,86.0,18,0,3.44
430,Yeppoon,AU,2021-04-17 21:31:35,-23.1333,150.7333,64.4,72,0,5.75
431,General Teran,MX,2021-04-17 21:31:35,25.2667,-99.6833,60.98,71,100,9.71
432,Vardo,NO,2021-04-17 21:31:35,70.3705,31.1107,35.13,91,96,9.64
433,Tynda,RU,2021-04-17 21:31:36,55.1667,124.7167,24.39,91,100,2.73
434,Ordzhonikidze,KZ,2021-04-17 21:31:36,52.4411,61.7408,50.2,72,7,3.29
435,Kuvshinovo,RU,2021-04-17 21:31:37,57.0295,34.1725,42.69,67,94,9.17
436,Samarai,PG,2021-04-17 21:31:37,-10.6167,150.6667,83.23,76,68,12.73
437,Nadym,RU,2021-04-17 21:31:38,65.5333,72.5167,-8.59,98,24,9.31
438,Lorengau,PG,2021-04-17 21:31:38,-2.0226,147.2712,81.86,74,83,13.0
439,Mookane,BW,2021-04-17 21:31:38,-23.688,26.6595,60.4,57,0,5.88
440,Chongqing,CN,2021-04-17 21:31:39,29.5628,106.5528,60.8,82,90,11.18
441,Smithers,CA,2021-04-17 21:29:30,54.7804,-127.1743,66.2,32,20,4.61
442,Clyde River,CA,2021-04-17 21:31:40,70.4692,-68.5914,8.6,78,90,17.27
443,Pemangkat,ID,2021-04-17 21:31:40,1.1667,108.9667,76.66,89,100,10.94
444,Egvekinot,RU,2021-04-17 21:31:40,66.3167,-179.1667,27.77,97,100,14.99
445,Parauna,BR,2021-04-17 21:31:41,-16.9478,-50.4486,74.84,64,48,3.15
446,Pokaran,IN,2021-04-17 21:31:41,26.9167,71.9167,79.2,24,0,7.72
447,Flinders,AU,2021-04-17 21:31:42,-34.5833,150.8552,54.0,87,12,1.01
448,Angola,AO,2021-04-17 21:31:42,-12.5,18.5,61.92,70,69,4.41
449,Tias,ES,2021-04-17 21:31:42,28.9611,-13.645,66.2,72,20,13.8
450,Mananjary,MG,2021-04-17 21:31:43,-21.2167,48.3333,71.24,71,100,10.89
451,Lac-Megantic,CA,2021-04-17 21:31:43,45.5834,-70.8823,44.6,53,90,10.36
452,Floriano,BR,2021-04-17 21:31:44,-6.7669,-43.0225,80.92,70,100,1.59
453,Batsfjord,NO,2021-04-17 21:31:44,70.6345,29.7185,34.0,91,65,10.89
454,Bakel,SN,2021-04-17 21:31:44,14.905,-12.4568,94.59,13,6,8.84
455,Kigorobya,UG,2021-04-17 21:31:45,1.6162,31.3089,70.39,75,78,2.93
456,Zhanaozen,KZ,2021-04-17 21:31:45,43.3,52.8,62.35,28,100,3.33
457,Taoudenni,ML,2021-04-17 21:31:46,22.6783,-3.9836,84.7,15,0,10.31
458,Manggar,ID,2021-04-17 21:31:46,-2.8833,108.2667,78.04,82,100,4.88
459,Khanino,RU,2021-04-17 21:31:46,54.211,36.6229,44.6,87,100,6.71
460,Camana,PE,2021-04-17 21:30:02,-16.6228,-72.7111,69.91,76,26,6.8
461,Aksarka,RU,2021-04-17 21:31:47,66.5606,67.7975,-12.84,99,61,4.36
462,Tchaourou,BJ,2021-04-17 21:31:47,8.8865,2.5975,79.36,64,88,6.13
463,Saint-Francois,FR,2021-04-17 21:31:48,46.4154,3.9054,50.0,50,0,10.36
464,Montrose,US,2021-04-17 21:31:48,38.4166,-108.2673,48.0,33,71,15.99
465,Necochea,AR,2021-04-17 21:31:49,-38.5473,-58.7368,72.0,77,72,1.01
466,Hami,CN,2021-04-17 21:31:49,42.8,93.45,61.14,16,93,13.35
467,Manavalakurichi,IN,2021-04-17 21:31:50,8.1333,77.3,84.2,79,40,3.44
468,San Juan,AR,2021-04-17 21:31:50,-31.5375,-68.5364,80.19,41,14,11.12
469,Zhigansk,RU,2021-04-17 21:31:51,66.7697,123.3711,13.73,94,100,8.97
470,Nurlat,RU,2021-04-17 21:31:51,54.4277,50.8051,43.11,60,1,9.95
471,Marica,BR,2021-04-17 21:31:52,-22.9194,-42.8186,80.01,83,0,11.5
472,Aksu,CN,2021-04-17 21:31:52,41.1231,80.2644,58.69,29,26,6.82
473,Port Arthur,CN,2021-04-17 21:31:52,38.8,121.2667,37.4,60,0,2.24
474,Longjiang,CN,2021-04-17 21:31:53,47.3303,123.1836,39.2,50,0,6.71
475,Lumut,MY,2021-04-17 21:31:53,4.2323,100.6298,75.2,94,20,2.93
476,Tshikapa,CD,2021-04-17 21:31:54,-6.4167,20.8,71.67,93,86,2.98
477,Vanimo,PG,2021-04-17 21:31:54,-2.6741,141.3028,76.68,87,98,4.79
478,Craigieburn,AU,2021-04-17 21:31:55,-37.6,144.95,55.4,82,75,8.05
479,Los Llanos De Aridane,ES,2021-04-17 21:31:55,28.6585,-17.9182,68.0,73,90,17.27
480,Yar-Sale,RU,2021-04-17 21:31:55,66.8333,70.8333,-10.07,98,51,9.46
481,Bathsheba,BB,2021-04-17 21:31:56,13.2167,-59.5167,82.4,57,20,18.41
482,Chernyshevskiy,RU,2021-04-17 21:31:56,63.0128,112.4714,6.84,90,100,10.94
483,Taganak,PH,2021-04-17 21:31:56,6.0833,118.3,75.2,94,20,4.61
484,Cahors,FR,2021-04-17 21:31:57,44.4167,1.3333,48.2,57,0,4.61
485,Dingle,PH,2021-04-17 21:31:57,10.9995,122.6711,76.14,79,100,8.39
486,Rio Grande,BR,2021-04-17 21:31:58,-32.035,-52.0986,75.2,73,20,11.5
487,Ust-Kulom,RU,2021-04-17 21:31:58,61.6864,53.6902,28.87,75,88,9.13
488,Staraya Kulatka,RU,2021-04-17 21:31:58,52.7167,47.6167,51.89,75,89,4.47
489,Port Blair,IN,2021-04-17 21:31:59,11.6667,92.75,80.37,75,59,4.63
490,Isabela,PH,2021-04-17 21:31:59,6.7085,121.9711,78.8,94,90,3.44
491,Tommot,RU,2021-04-17 21:32:00,58.9564,126.2925,28.33,85,100,5.48
492,Basco,PH,2021-04-17 21:32:00,20.4487,121.9702,76.48,74,99,34.83
493,Nambour,AU,2021-04-17 21:32:00,-26.6333,152.95,64.0,91,89,1.99
494,Helsinge,DK,2021-04-17 21:32:01,56.0228,12.1975,48.99,70,91,1.99
495,Hobyo,SO,2021-04-17 21:32:01,5.3505,48.5268,83.07,67,24,11.7
496,Lucea,JM,2021-04-17 21:32:02,18.451,-78.1736,84.2,74,40,18.41
497,Mirabad,AF,2021-04-17 21:32:02,30.4362,61.8383,73.51,19,89,11.63
498,Nambucca Heads,AU,2021-04-17 21:32:03,-30.65,153.0,59.0,72,91,13.8
499,Limon,CR,2021-04-17 21:32:03,10.0,-83.0333,75.2,100,90,3.44
500,Yekaterinovka,RU,2021-04-17 21:32:03,52.0508,44.3451,44.98,92,89,6.22
501,Dhidhdhoo,MV,2021-04-17 21:27:28,6.8833,73.1,84.0,71,19,5.66
502,Santa Maria,BR,2021-04-17 21:32:04,-29.6842,-53.8069,77.0,65,20,6.91
503,Aviles,ES,2021-04-17 21:32:05,43.5547,-5.9248,48.0,71,0,6.91
504,Pervomayskiy,RU,2021-04-17 21:32:05,53.2485,40.2871,46.0,83,100,3.8
505,Timbiqui,CO,2021-04-17 21:32:06,2.7717,-77.6654,80.01,78,100,3.47
506,Asekeyevo,RU,2021-04-17 21:32:06,53.5742,52.7972,45.99,62,3,9.19
507,San Cristobal,VE,2021-04-17 21:32:06,7.7669,-72.225,86.0,54,40,16.11
508,Aykhal,RU,2021-04-17 21:32:07,66.0,111.5,0.64,97,100,18.34
509,Sola,VU,2021-04-17 21:32:07,-13.8833,167.55,84.2,79,75,15.12
510,Bogorodskoye,RU,2021-04-17 21:32:08,56.55,37.8833,43.65,67,56,12.1
511,Toamasina,MG,2021-04-17 21:32:08,-18.1667,49.3833,73.4,94,75,14.97
512,Ibra,OM,2021-04-17 21:32:09,22.6906,58.5334,76.57,41,79,4.25
513,Ukiah,US,2021-04-17 21:32:09,39.1502,-123.2078,84.2,15,1,6.91
514,Zemetchino,RU,2021-04-17 21:32:09,53.4973,42.6163,47.08,89,100,4.59
515,Hailun,CN,2021-04-17 21:32:10,47.45,126.9333,37.85,78,1,3.36
516,Tual,ID,2021-04-17 21:32:10,-5.6667,132.75,78.55,86,100,9.6
517,Alexandria,EG,2021-04-17 21:28:26,31.2156,29.9553,69.8,49,0,9.22
518,Shouguang,CN,2021-04-17 21:32:11,36.88,118.7375,45.43,31,0,5.23
519,Urumqi,CN,2021-04-17 21:30:39,43.801,87.6005,59.0,36,0,2.24
520,Kangaba,ML,2021-04-17 21:32:11,11.9333,-8.4167,81.95,54,94,3.44
521,Kizukuri,JP,2021-04-17 21:32:12,40.8061,140.3861,54.0,91,100,1.99
522,Iberia,US,2021-04-17 21:32:12,29.9502,-91.7507,62.6,82,90,11.5
523,Broken Hill,AU,2021-04-17 21:32:13,-31.95,141.4333,44.6,76,0,4.61
524,La Ronge,CA,2021-04-17 21:32:13,55.1001,-105.2842,50.0,37,100,13.8
525,Omaruru,NA,2021-04-17 21:32:13,-21.4333,15.9333,68.61,34,66,5.91
526,Rehoboth,NA,2021-04-17 21:32:14,-23.3167,17.0833,63.39,53,90,2.13
527,Puerto Escondido,MX,2021-04-17 21:32:14,15.85,-97.0667,86.0,70,40,8.05
528,Dalvik,IS,2021-04-17 21:32:15,65.9702,-18.5286,39.2,93,90,8.05
529,Sri Aman,MY,2021-04-17 21:32:15,1.2376,111.4621,73.4,100,100,1.03
530,Perelyub,RU,2021-04-17 21:32:15,51.8667,50.3667,53.19,78,75,5.19
531,Nouadhibou,MR,2021-04-17 21:32:16,20.931,-17.0347,66.2,77,0,14.97
532,Lucapa,AO,2021-04-17 21:32:16,-8.4192,20.7447,64.65,94,62,3.91
533,Hirara,JP,2021-04-17 21:32:17,24.8,125.2833,68.63,64,23,28.63
534,Okha,RU,2021-04-17 21:32:17,53.5739,142.9478,33.12,99,100,7.34
535,Shaoyang,CN,2021-04-17 21:32:17,27.2315,111.4525,60.48,93,100,4.03
536,Taldan,RU,2021-04-17 21:32:18,53.6667,124.8,28.33,84,46,3.33
537,Atar,MR,2021-04-17 21:32:18,20.5169,-13.0499,79.27,18,0,9.15
538,Osypenko,UA,2021-04-17 21:32:19,46.9136,36.8253,46.99,100,15,11.99
539,Along,IN,2021-04-17 21:32:19,28.1667,94.7667,65.01,87,97,1.05
540,Moussoro,TD,2021-04-17 21:32:20,13.6408,16.4901,86.18,6,56,13.13
541,Cotonou,BJ,2021-04-17 21:32:20,6.3654,2.4183,84.2,84,40,12.66
542,Kuryk,KZ,2021-04-17 21:32:21,43.2,51.65,59.85,40,99,4.7
543,Mackenzie,CA,2021-04-17 21:32:21,55.2999,-123.1698,59.0,33,1,5.75
544,Samdrup Jongkhar,BT,2021-04-17 21:32:22,26.9167,91.6167,62.13,79,68,2.71
545,Vicosa Do Ceara,BR,2021-04-17 21:32:22,-3.5622,-41.0922,69.08,89,35,4.29
546,Dunkwa,GH,2021-04-17 21:32:23,5.9656,-1.78,75.83,93,99,3.51
547,Inhambane,MZ,2021-04-17 21:32:23,-23.865,35.3833,68.85,68,97,7.52
548,Haines Junction,CA,2021-04-17 21:32:23,60.7522,-137.5108,55.4,24,13,5.75
549,Nelson Bay,AU,2021-04-17 21:32:24,-32.7167,152.15,54.0,100,90,12.66
550,Xapuri,BR,2021-04-17 21:32:24,-10.6517,-68.5044,76.66,93,99,3.09
551,San Carlos,VE,2021-04-17 21:32:25,9.6612,-68.5827,88.52,48,98,3.2
552,Ajdabiya,LY,2021-04-17 21:32:25,30.7554,20.2263,77.77,33,100,17.34
553,Sao Joao Da Barra,BR,2021-04-17 21:32:26,-21.6403,-41.0511,77.0,78,40,13.8
554,Baripada,IN,2021-04-17 21:32:26,21.935,86.7214,80.87,64,32,12.55
555,Tarancon,ES,2021-04-17 21:32:26,40.0085,-3.0073,51.01,43,4,8.21
556,Huarmey,PE,2021-04-17 21:32:27,-10.0681,-78.1522,72.05,77,40,11.32
